¦¤mBi,¦¤mW,¦¤mO
-0.90380747,-4.120921928,-1.650243855
-0.899133434,-4.181473855,-1.64170988
-0.894459398,-4.242025783,-1.633175904
-0.889785361,-4.302577711,-1.624641928
-0.885111325,-4.363129639,-1.616107952
-0.880437289,-4.423681566,-1.607573976
-0.875763253,-4.484233494,-1.59904
-0.871089217,-4.544785422,-1.590506024
-0.866415181,-4.605337349,-1.581972048
-0.861741145,-4.665889277,-1.573438072
-0.857067108,-4.726441205,-1.564904096
-0.852393072,-4.786993133,-1.55637012
-0.847719036,-4.84754506,-1.547836145
-0.843045,-4.908096988,-1.539302169
-0.838370964,-4.968648916,-1.530768193
-0.833696928,-5.029200843,-1.522234217
-0.829022892,-5.089752771,-1.513700241
-0.824348855,-5.150304699,-1.505166265
-0.819674819,-5.210856627,-1.496632289
-0.815000783,-5.271408554,-1.488098313
-0.810326747,-5.331960482,-1.479564337
-0.805652711,-5.39251241,-1.471030361
-0.800978675,-5.453064337,-1.462496386
-0.796304639,-5.513616265,-1.45396241
-0.791630602,-5.574168193,-1.445428434
-0.786956566,-5.63472012,-1.436894458
-0.78228253,-5.695272048,-1.428360482
-0.777608494,-5.755823976,-1.419826506
-0.772934458,-5.816375904,-1.41129253
-0.914192771,-3.862091566,-1.689920482
-0.909560843,-3.922727711,-1.681358434
-0.904928916,-3.983363855,-1.672796386
-0.900296988,-4.044,-1.664234337
-0.89566506,-4.104636145,-1.655672289
-0.891033133,-4.165272289,-1.647110241
-0.886401205,-4.225908434,-1.638548193
-0.881769277,-4.286544578,-1.629986145
-0.877137349,-4.347180723,-1.621424096
-0.872505422,-4.407816867,-1.612862048
-0.867873494,-4.468453012,-1.6043
-0.863241566,-4.529089157,-1.595737952
-0.858609639,-4.589725301,-1.587175904
-0.853977711,-4.650361446,-1.578613855
-0.849345783,-4.71099759,-1.570051807
-0.844713855,-4.771633735,-1.561489759
-0.840081928,-4.83226988,-1.552927711
-0.83545,-4.892906024,-1.544365663
-0.830818072,-4.953542169,-1.535803614
-0.826186145,-5.014178313,-1.527241566
-0.821554217,-5.074814458,-1.518679518
-0.816922289,-5.135450602,-1.51011747
-0.812290361,-5.196086747,-1.501555422
-0.807658434,-5.256722892,-1.492993373
-0.803026506,-5.317359036,-1.484431325
-0.798394578,-5.377995181,-1.475869277
-0.793762651,-5.438631325,-1.467307229
-0.789130723,-5.49926747,-1.458745181
-0.784498795,-5.559903614,-1.450183133
-0.779866867,-5.620539759,-1.441621084
-0.77523494,-5.681175904,-1.433059036
-0.770603012,-5.741812048,-1.424496988
-0.765971084,-5.802448193,-1.41593494
-0.905881928,-3.845468916,-1.695461205
-0.901292108,-3.906189277,-1.686871084
-0.896702289,-3.966909639,-1.678280964
-0.89211247,-4.02763,-1.669690843
-0.887522651,-4.088350361,-1.661100723
-0.882932831,-4.149070723,-1.652510602
-0.878343012,-4.209791084,-1.643920482
-0.873753193,-4.270511446,-1.635330361
-0.869163373,-4.331231807,-1.626740241
-0.864573554,-4.391952169,-1.61815012
-0.859983735,-4.45267253,-1.60956
-0.855393916,-4.513392892,-1.60096988
-0.850804096,-4.574113253,-1.592379759
-0.846214277,-4.634833614,-1.583789639
-0.841624458,-4.695553976,-1.575199518
-0.837034639,-4.756274337,-1.566609398
-0.832444819,-4.816994699,-1.558019277
-0.827855,-4.87771506,-1.549429157
-0.823265181,-4.938435422,-1.540839036
-0.818675361,-4.999155783,-1.532248916
-0.814085542,-5.059876145,-1.523658795
-0.809495723,-5.120596506,-1.515068675
-0.804905904,-5.181316867,-1.506478554
-0.800316084,-5.242037229,-1.497888434
-0.795726265,-5.30275759,-1.489298313
-0.791136446,-5.363477952,-1.480708193
-0.786546627,-5.424198313,-1.472118072
-0.781956807,-5.484918675,-1.463527952
-0.777366988,-5.545639036,-1.454937831
-0.772777169,-5.606359398,-1.446347711
-0.768187349,-5.667079759,-1.43775759
-0.76359753,-5.72780012,-1.42916747
-0.759007711,-5.788520482,-1.420577349
-0.897571084,-3.828846265,-1.701001928
-0.893023373,-3.889650843,-1.692383735
-0.888475663,-3.950455422,-1.683765542
-0.883927952,-4.01126,-1.675147349
-0.879380241,-4.072064578,-1.666529157
-0.87483253,-4.132869157,-1.657910964
-0.870284819,-4.193673735,-1.649292771
-0.865737108,-4.254478313,-1.640674578
-0.861189398,-4.315282892,-1.632056386
-0.856641687,-4.37608747,-1.623438193
-0.852093976,-4.436892048,-1.61482
-0.847546265,-4.497696627,-1.606201807
-0.842998554,-4.558501205,-1.597583614
-0.838450843,-4.619305783,-1.588965422
-0.833903133,-4.680110361,-1.580347229
-0.829355422,-4.74091494,-1.571729036
-0.824807711,-4.801719518,-1.563110843
-0.82026,-4.862524096,-1.554492651
-0.815712289,-4.923328675,-1.545874458
-0.811164578,-4.984133253,-1.537256265
-0.806616867,-5.044937831,-1.528638072
-0.802069157,-5.10574241,-1.52001988
-0.797521446,-5.166546988,-1.511401687
-0.792973735,-5.227351566,-1.502783494
-0.788426024,-5.288156145,-1.494165301
-0.783878313,-5.348960723,-1.485547108
-0.779330602,-5.409765301,-1.476928916
-0.774782892,-5.47056988,-1.468310723
-0.770235181,-5.531374458,-1.45969253
-0.76568747,-5.592179036,-1.451074337
-0.761139759,-5.652983614,-1.442456145
-0.756592048,-5.713788193,-1.433837952
-0.752044337,-5.774592771,-1.425219759
-0.889260241,-3.812223614,-1.706542651
-0.884754639,-3.87311241,-1.697896386
-0.880249036,-3.934001205,-1.68925012
-0.875743434,-3.99489,-1.680603855
-0.871237831,-4.055778795,-1.67195759
-0.866732229,-4.11666759,-1.663311325
-0.862226627,-4.177556386,-1.65466506
-0.857721024,-4.238445181,-1.646018795
-0.853215422,-4.299333976,-1.63737253
-0.848709819,-4.360222771,-1.628726265
-0.844204217,-4.421111566,-1.62008
-0.839698614,-4.482000361,-1.611433735
-0.835193012,-4.542889157,-1.60278747
-0.83068741,-4.603777952,-1.594141205
-0.826181807,-4.664666747,-1.58549494
-0.821676205,-4.725555542,-1.576848675
-0.817170602,-4.786444337,-1.56820241
-0.812665,-4.847333133,-1.559556145
-0.808159398,-4.908221928,-1.55090988
-0.803653795,-4.969110723,-1.542263614
-0.799148193,-5.029999518,-1.533617349
-0.79464259,-5.090888313,-1.524971084
-0.790136988,-5.151777108,-1.516324819
-0.785631386,-5.212665904,-1.507678554
-0.781125783,-5.273554699,-1.499032289
-0.776620181,-5.334443494,-1.490386024
-0.772114578,-5.395332289,-1.481739759
-0.767608976,-5.456221084,-1.473093494
-0.763103373,-5.51710988,-1.464447229
-0.758597771,-5.577998675,-1.455800964
-0.754092169,-5.63888747,-1.447154699
-0.749586566,-5.699776265,-1.438508434
-0.745080964,-5.76066506,-1.429862169
-0.880949398,-3.795600964,-1.712083373
-0.876485904,-3.856573976,-1.703409036
-0.87202241,-3.917546988,-1.694734699
-0.867558916,-3.97852,-1.686060361
-0.863095422,-4.039493012,-1.677386024
-0.858631928,-4.100466024,-1.668711687
-0.854168434,-4.161439036,-1.660037349
-0.84970494,-4.222412048,-1.651363012
-0.845241446,-4.28338506,-1.642688675
-0.840777952,-4.344358072,-1.634014337
-0.836314458,-4.405331084,-1.62534
-0.831850964,-4.466304096,-1.616665663
-0.82738747,-4.527277108,-1.607991325
-0.822923976,-4.58825012,-1.599316988
-0.818460482,-4.649223133,-1.590642651
-0.813996988,-4.710196145,-1.581968313
-0.809533494,-4.771169157,-1.573293976
-0.80507,-4.832142169,-1.564619639
-0.800606506,-4.893115181,-1.555945301
-0.796143012,-4.954088193,-1.547270964
-0.791679518,-5.015061205,-1.538596627
-0.787216024,-5.076034217,-1.529922289
-0.78275253,-5.137007229,-1.521247952
-0.778289036,-5.197980241,-1.512573614
-0.773825542,-5.258953253,-1.503899277
-0.769362048,-5.319926265,-1.49522494
-0.764898554,-5.380899277,-1.486550602
-0.76043506,-5.441872289,-1.477876265
-0.755971566,-5.502845301,-1.469201928
-0.751508072,-5.563818313,-1.46052759
-0.747044578,-5.624791325,-1.451853253
-0.742581084,-5.685764337,-1.443178916
-0.73811759,-5.746737349,-1.434504578
-0.872638554,-3.778978313,-1.717624096
-0.868217169,-3.840035542,-1.708921687
-0.863795783,-3.901092771,-1.700219277
-0.859374398,-3.96215,-1.691516867
-0.854953012,-4.023207229,-1.682814458
-0.850531627,-4.084264458,-1.674112048
-0.846110241,-4.145321687,-1.665409639
-0.841688855,-4.206378916,-1.656707229
-0.83726747,-4.267436145,-1.648004819
-0.832846084,-4.328493373,-1.63930241
-0.828424699,-4.389550602,-1.6306
-0.824003313,-4.450607831,-1.62189759
-0.819581928,-4.51166506,-1.613195181
-0.815160542,-4.572722289,-1.604492771
-0.810739157,-4.633779518,-1.595790361
-0.806317771,-4.694836747,-1.587087952
-0.801896386,-4.755893976,-1.578385542
-0.797475,-4.816951205,-1.569683133
-0.793053614,-4.878008434,-1.560980723
-0.788632229,-4.939065663,-1.552278313
-0.784210843,-5.000122892,-1.543575904
-0.779789458,-5.06118012,-1.534873494
-0.775368072,-5.122237349,-1.526171084
-0.770946687,-5.183294578,-1.517468675
-0.766525301,-5.244351807,-1.508766265
-0.762103916,-5.305409036,-1.500063855
-0.75768253,-5.366466265,-1.491361446
-0.753261145,-5.427523494,-1.482659036
-0.748839759,-5.488580723,-1.473956627
-0.744418373,-5.549637952,-1.465254217
-0.739996988,-5.610695181,-1.456551807
-0.735575602,-5.67175241,-1.447849398
-0.731154217,-5.732809639,-1.439146988
-0.864327711,-3.762355663,-1.723164819
-0.859948434,-3.823497108,-1.714434337
-0.855569157,-3.884638554,-1.705703855
-0.85118988,-3.94578,-1.696973373
-0.846810602,-4.006921446,-1.688242892
-0.842431325,-4.068062892,-1.67951241
-0.838052048,-4.129204337,-1.670781928
-0.833672771,-4.190345783,-1.662051446
-0.829293494,-4.251487229,-1.653320964
-0.824914217,-4.312628675,-1.644590482
-0.82053494,-4.37377012,-1.63586
-0.816155663,-4.434911566,-1.627129518
-0.811776386,-4.496053012,-1.618399036
-0.807397108,-4.557194458,-1.609668554
-0.803017831,-4.618335904,-1.600938072
-0.798638554,-4.679477349,-1.59220759
-0.794259277,-4.740618795,-1.583477108
-0.78988,-4.801760241,-1.574746627
-0.785500723,-4.862901687,-1.566016145
-0.781121446,-4.924043133,-1.557285663
-0.776742169,-4.985184578,-1.548555181
-0.772362892,-5.046326024,-1.539824699
-0.767983614,-5.10746747,-1.531094217
-0.763604337,-5.168608916,-1.522363735
-0.75922506,-5.229750361,-1.513633253
-0.754845783,-5.290891807,-1.504902771
-0.750466506,-5.352033253,-1.496172289
-0.746087229,-5.413174699,-1.487441807
-0.741707952,-5.474316145,-1.478711325
-0.737328675,-5.53545759,-1.469980843
-0.732949398,-5.596599036,-1.461250361
-0.72857012,-5.657740482,-1.45251988
-0.724190843,-5.718881928,-1.443789398
-0.856016867,-3.745733012,-1.728705542
-0.851679699,-3.806958675,-1.719946988
-0.84734253,-3.868184337,-1.711188434
-0.843005361,-3.92941,-1.70242988
-0.838668193,-3.990635663,-1.693671325
-0.834331024,-4.051861325,-1.684912771
-0.829993855,-4.113086988,-1.676154217
-0.825656687,-4.174312651,-1.667395663
-0.821319518,-4.235538313,-1.658637108
-0.816982349,-4.296763976,-1.649878554
-0.812645181,-4.357989639,-1.64112
-0.808308012,-4.419215301,-1.632361446
-0.803970843,-4.480440964,-1.623602892
-0.799633675,-4.541666627,-1.614844337
-0.795296506,-4.602892289,-1.606085783
-0.790959337,-4.664117952,-1.597327229
-0.786622169,-4.725343614,-1.588568675
-0.782285,-4.786569277,-1.57981012
-0.777947831,-4.84779494,-1.571051566
-0.773610663,-4.909020602,-1.562293012
-0.769273494,-4.970246265,-1.553534458
-0.764936325,-5.031471928,-1.544775904
-0.760599157,-5.09269759,-1.536017349
-0.756261988,-5.153923253,-1.527258795
-0.751924819,-5.215148916,-1.518500241
-0.747587651,-5.276374578,-1.509741687
-0.743250482,-5.337600241,-1.500983133
-0.738913313,-5.398825904,-1.492224578
-0.734576145,-5.460051566,-1.483466024
-0.730238976,-5.521277229,-1.47470747
-0.725901807,-5.582502892,-1.465948916
-0.721564639,-5.643728554,-1.457190361
-0.71722747,-5.704954217,-1.448431807
-0.847706024,-3.729110361,-1.734246265
-0.843410964,-3.790420241,-1.725459639
-0.839115904,-3.85173012,-1.716673012
-0.834820843,-3.91304,-1.707886386
-0.830525783,-3.97434988,-1.699099759
-0.826230723,-4.035659759,-1.690313133
-0.821935663,-4.096969639,-1.681526506
-0.817640602,-4.158279518,-1.67273988
-0.813345542,-4.219589398,-1.663953253
-0.809050482,-4.280899277,-1.655166627
-0.804755422,-4.342209157,-1.64638
-0.800460361,-4.403519036,-1.637593373
-0.796165301,-4.464828916,-1.628806747
-0.791870241,-4.526138795,-1.62002012
-0.787575181,-4.587448675,-1.611233494
-0.78328012,-4.648758554,-1.602446867
-0.77898506,-4.710068434,-1.593660241
-0.77469,-4.771378313,-1.584873614
-0.77039494,-4.832688193,-1.576086988
-0.76609988,-4.893998072,-1.567300361
-0.761804819,-4.955307952,-1.558513735
-0.757509759,-5.016617831,-1.549727108
-0.753214699,-5.077927711,-1.540940482
-0.748919639,-5.13923759,-1.532153855
-0.744624578,-5.20054747,-1.523367229
-0.740329518,-5.261857349,-1.514580602
-0.736034458,-5.323167229,-1.505793976
-0.731739398,-5.384477108,-1.497007349
-0.727444337,-5.445786988,-1.488220723
-0.723149277,-5.507096867,-1.479434096
-0.718854217,-5.568406747,-1.47064747
-0.714559157,-5.629716627,-1.461860843
-0.710264096,-5.691026506,-1.453074217
-0.839395181,-3.712487711,-1.739786988
-0.835142229,-3.773881807,-1.730972289
-0.830889277,-3.835275904,-1.72215759
-0.826636325,-3.89667,-1.713342892
-0.822383373,-3.958064096,-1.704528193
-0.818130422,-4.019458193,-1.695713494
-0.81387747,-4.080852289,-1.686898795
-0.809624518,-4.142246386,-1.678084096
-0.805371566,-4.203640482,-1.669269398
-0.801118614,-4.265034578,-1.660454699
-0.796865663,-4.326428675,-1.65164
-0.792612711,-4.387822771,-1.642825301
-0.788359759,-4.449216867,-1.634010602
-0.784106807,-4.510610964,-1.625195904
-0.779853855,-4.57200506,-1.616381205
-0.775600904,-4.633399157,-1.607566506
-0.771347952,-4.694793253,-1.598751807
-0.767095,-4.756187349,-1.589937108
-0.762842048,-4.817581446,-1.58112241
-0.758589096,-4.878975542,-1.572307711
-0.754336145,-4.940369639,-1.563493012
-0.750083193,-5.001763735,-1.554678313
-0.745830241,-5.063157831,-1.545863614
-0.741577289,-5.124551928,-1.537048916
-0.737324337,-5.185946024,-1.528234217
-0.733071386,-5.24734012,-1.519419518
-0.728818434,-5.308734217,-1.510604819
-0.724565482,-5.370128313,-1.50179012
-0.72031253,-5.43152241,-1.492975422
-0.716059578,-5.492916506,-1.484160723
-0.711806627,-5.554310602,-1.475346024
-0.707553675,-5.615704699,-1.466531325
-0.703300723,-5.677098795,-1.457716627
-0.831084337,-3.69586506,-1.745327711
-0.826873494,-3.757343373,-1.73648494
-0.822662651,-3.818821687,-1.727642169
-0.818451807,-3.8803,-1.718799398
-0.814240964,-3.941778313,-1.709956627
-0.81003012,-4.003256627,-1.701113855
-0.805819277,-4.06473494,-1.692271084
-0.801608434,-4.126213253,-1.683428313
-0.79739759,-4.187691566,-1.674585542
-0.793186747,-4.24916988,-1.665742771
-0.788975904,-4.310648193,-1.6569
-0.78476506,-4.372126506,-1.648057229
-0.780554217,-4.433604819,-1.639214458
-0.776343373,-4.495083133,-1.630371687
-0.77213253,-4.556561446,-1.621528916
-0.767921687,-4.618039759,-1.612686145
-0.763710843,-4.679518072,-1.603843373
-0.7595,-4.740996386,-1.595000602
-0.755289157,-4.802474699,-1.586157831
-0.751078313,-4.863953012,-1.57731506
-0.74686747,-4.925431325,-1.568472289
-0.742656627,-4.986909639,-1.559629518
-0.738445783,-5.048387952,-1.550786747
-0.73423494,-5.109866265,-1.541943976
-0.730024096,-5.171344578,-1.533101205
-0.725813253,-5.232822892,-1.524258434
-0.72160241,-5.294301205,-1.515415663
-0.717391566,-5.355779518,-1.506572892
-0.713180723,-5.417257831,-1.49773012
-0.70896988,-5.478736145,-1.488887349
-0.704759036,-5.540214458,-1.480044578
-0.700548193,-5.601692771,-1.471201807
-0.696337349,-5.663171084,-1.462359036
-0.822773494,-3.67924241,-1.750868434
-0.818604759,-3.74080494,-1.74199759
-0.814436024,-3.80236747,-1.733126747
-0.810267289,-3.86393,-1.724255904
-0.806098554,-3.92549253,-1.71538506
-0.801929819,-3.98705506,-1.706514217
-0.797761084,-4.04861759,-1.697643373
-0.793592349,-4.11018012,-1.68877253
-0.789423614,-4.171742651,-1.679901687
-0.78525488,-4.233305181,-1.671030843
-0.781086145,-4.294867711,-1.66216
-0.77691741,-4.356430241,-1.653289157
-0.772748675,-4.417992771,-1.644418313
-0.76857994,-4.479555301,-1.63554747
-0.764411205,-4.541117831,-1.626676627
-0.76024247,-4.602680361,-1.617805783
-0.756073735,-4.664242892,-1.60893494
-0.751905,-4.725805422,-1.600064096
-0.747736265,-4.787367952,-1.591193253
-0.74356753,-4.848930482,-1.58232241
-0.739398795,-4.910493012,-1.573451566
-0.73523006,-4.972055542,-1.564580723
-0.731061325,-5.033618072,-1.55570988
-0.72689259,-5.095180602,-1.546839036
-0.722723855,-5.156743133,-1.537968193
-0.71855512,-5.218305663,-1.529097349
-0.714386386,-5.279868193,-1.520226506
-0.710217651,-5.341430723,-1.511355663
-0.706048916,-5.402993253,-1.502484819
-0.701880181,-5.464555783,-1.493613976
-0.697711446,-5.526118313,-1.484743133
-0.693542711,-5.587680843,-1.475872289
-0.689373976,-5.649243373,-1.467001446
-0.814462651,-3.662619759,-1.756409157
-0.810336024,-3.724266506,-1.747510241
-0.806209398,-3.785913253,-1.738611325
-0.802082771,-3.84756,-1.72971241
-0.797956145,-3.909206747,-1.720813494
-0.793829518,-3.970853494,-1.711914578
-0.789702892,-4.032500241,-1.703015663
-0.785576265,-4.094146988,-1.694116747
-0.781449639,-4.155793735,-1.685217831
-0.777323012,-4.217440482,-1.676318916
-0.773196386,-4.279087229,-1.66742
-0.769069759,-4.340733976,-1.658521084
-0.764943133,-4.402380723,-1.649622169
-0.760816506,-4.46402747,-1.640723253
-0.75668988,-4.525674217,-1.631824337
-0.752563253,-4.587320964,-1.622925422
-0.748436627,-4.648967711,-1.614026506
-0.74431,-4.710614458,-1.60512759
-0.740183373,-4.772261205,-1.596228675
-0.736056747,-4.833907952,-1.587329759
-0.73193012,-4.895554699,-1.578430843
-0.727803494,-4.957201446,-1.569531928
-0.723676867,-5.018848193,-1.560633012
-0.719550241,-5.08049494,-1.551734096
-0.715423614,-5.142141687,-1.542835181
-0.711296988,-5.203788434,-1.533936265
-0.707170361,-5.265435181,-1.525037349
-0.703043735,-5.327081928,-1.516138434
-0.698917108,-5.388728675,-1.507239518
-0.694790482,-5.450375422,-1.498340602
-0.690663855,-5.512022169,-1.489441687
-0.686537229,-5.573668916,-1.480542771
-0.682410602,-5.635315663,-1.471643855
-0.806151807,-3.645997108,-1.76194988
-0.802067289,-3.707728072,-1.753022892
-0.797982771,-3.769459036,-1.744095904
-0.793898253,-3.83119,-1.735168916
-0.789813735,-3.892920964,-1.726241928
-0.785729217,-3.954651928,-1.71731494
-0.781644699,-4.016382892,-1.708387952
-0.777560181,-4.078113855,-1.699460964
-0.773475663,-4.139844819,-1.690533976
-0.769391145,-4.201575783,-1.681606988
-0.765306627,-4.263306747,-1.67268
-0.761222108,-4.325037711,-1.663753012
-0.75713759,-4.386768675,-1.654826024
-0.753053072,-4.448499639,-1.645899036
-0.748968554,-4.510230602,-1.636972048
-0.744884036,-4.571961566,-1.62804506
-0.740799518,-4.63369253,-1.619118072
-0.736715,-4.695423494,-1.610191084
